time,west_sst,east_sst,raw_contrast,month,year,west_clim_sst,east_clim_sst,clim_raw_contrast,baseline_n,west_ssta,east_ssta,zsci_monthly,zsci_from_components,zsci_smoothed_5m
1991-10-01,29.116114465996535,25.30926564823003,-3.806848817766504,10,1991,28.92041281342971,24.935688103711282,-3.984724709718428,30,0.19570165256682515,0.37357754451874925,0.1778758919519241,0.1778758919519241,0.3616538883272073
1991-11-01,29.159724215301154,25.868309571449373,-3.2914146438517804,11,1991,28.9739795748146,25.013209584956392,-3.960769989858201,30,0.18574464048655415,0.8550999864929807,0.6693553460064208,0.6693553460064265,0.563307118265393
1991-12-01,29.143672502835113,26.294885091894844,-2.848787410940268,12,1991,28.778553990862857,25.16765573708327,-3.61089825377959,30,0.36511851197225553,1.1272293548115755,0.7621108428393217,0.76211084283932,0.7674847507170356
1992-01-01,28.674287580514697,26.855652311795122,-1.818635268719575,1,1992,28.528958647172125,25.645348183104172,-2.883610464067951,29,0.14532893334257224,1.2103041286909502,1.0649751953483761,1.064975195348378,0.857295589352184
1992-02-01,28.649592612434176,27.395204760834567,-1.2543878515996099,2,1992,28.397628123556167,26.362734150725736,-2.0348939728304347,29,0.25196448887800926,1.032470610108831,0.7805061212308249,0.7805061212308217,0.8480017534750464
1992-03-01,28.702300947784323,27.903381715314897,-0.7989192324694265,3,1992,28.505902064828412,26.97654277974315,-1.5293592850852682,29,0.19639888295591135,0.9268389355717481,0.7304400526158417,0.7304400526158368,0.8399717314984174
1992-04-01,29.083899973898518,28.456265986521505,-0.6276339873770134,4,1992,28.76753315769216,27.234259200269864,-1.533273957422295,29,0.316366816206358,1.2220067862516402,0.9056399700452817,0.9056399700452822,0.8492104198575706
1992-05-01,29.273483851504896,28.18821238957464,-1.0852714619302546,5,1992,29.001680842735148,26.88192228246395,-2.119758560271202,29,0.27180300876974783,1.3062901071106907,1.0344870983409473,1.0344870983409429,0.7378592670552656
1992-06-01,29.085529345745012,26.91607257127483,-2.1694567744701807,6,1992,28.95491155394823,26.292777195469522,-2.6621343584787094,29,0.13061779179678368,0.6232953758053092,0.4926775840085287,0.49267758400852557,0.4336782608113975
1992-07-01,28.927233319052466,25.510460318167947,-3.4167730008845183,7,1992,28.791823880710215,25.584080783303573,-3.207743097406643,29,0.1354094383422506,-0.07362046513562603,-0.2090299034778753,-0.20902990347787664,0.07839806475602322
1992-08-01,28.68234351239808,24.855161981641412,-3.8271815307566683,8,1992,28.7117226587842,25.033123888959377,-3.6785987698248257,29,-0.029379146386119714,-0.17796190731796457,-0.14858276093184264,-0.14858276093184486,-0.15752562107246051
1992-09-01,28.888292606170356,24.698555976730617,-4.189736629439739,9,1992,28.809879111961003,24.910017659108487,-3.8998614528525137,30,0.07841349420935373,-0.21146168237786966,-0.2898751765872256,-0.2898751765872234,-0.20959436818068686
1992-10-01,28.868161621325807,24.591498158651998,-4.27666346267381,10,1992,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.05225119210390261,-0.34418994505928424,-0.29193875295538163,-0.29193875295538163,-0.14514480656721868
1992-11-01,28.722326184310784,24.93651892777279,-3.7858072565379928,11,1992,28.9739795748146,25.013209584956392,-3.960769989858201,30,-0.2516533905038152,-0.07669065718360102,0.1749627333202084,0.17496273332021417,-0.05711169191567315
1992-12-01,28.729720124561037,25.038159294529244,-3.6915608300317935,12,1992,28.778553990862857,25.16765573708327,-3.61089825377959,30,-0.04883386630181974,-0.12949644255402504,-0.08066257625220352,-0.0806625762522053,0.02927821301335998
1993-01-01,28.5078327337135,25.646710197586618,-2.8611225361268815,1,1993,28.528958647172125,25.645348183104172,-2.883610464067951,29,-0.02112591345862569,0.0013620144824457725,0.022487927941069685,0.02248792794107146,0.12953174571645187
1993-02-01,28.322430322625817,26.661111980136063,-1.6613183424897535,2,1993,28.397628123556167,26.362734150725736,-2.0348939728304347,29,-0.07519780093035067,0.2983778294103274,0.3735756303406812,0.3735756303406781,0.28755799138148985
1993-03-01,28.447323649459054,27.32869170562129,-1.1186319438377659,3,1993,28.505902064828412,26.97654277974315,-1.5293592850852682,29,-0.05857841536935737,0.35214892587814006,0.4107273412475023,0.41072734124749744,0.5135187958389948
1993-04-01,28.696622412721453,27.9007585992008,-0.7958638135206542,4,1993,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.07091074497070693,0.6664993989309345,0.737410143901641,0.7374101439016414,0.7244800142739006
1993-05-01,28.820153547245706,27.864265921384398,-0.9558876258613083,5,1993,29.001680842735148,26.88192228246395,-2.119758560271202,29,-0.1815272954894418,0.9823436389204474,1.1638709344098936,1.1638709344098892,0.8068328774156829
1993-06-01,28.74546513156331,26.730079911451977,-2.015385220111334,6,1993,28.95491155394823,26.292777195469522,-2.6621343584787094,29,-0.20944642238491795,0.4373027159824545,0.6467491383673756,0.6467491383673725,0.7060942774493493
1993-07-01,28.65169531162098,25.907257817508405,-2.7444374941125744,7,1993,28.791823880710215,25.584080783303573,-3.207743097406643,29,-0.1401285690892351,0.3231770342048321,0.46330560329406856,0.4633056032940672,0.5027054243888318
1993-08-01,28.541981110632396,25.13057735971673,-3.411403750915664,8,1993,28.7117226587842,25.033123888959377,-3.6785987698248257,29,-0.16974154815180498,0.09745347075735467,0.26719501890916186,0.26719501890915964,0.36797058269372185
1993-09-01,28.683547297713435,25.057225118111123,-3.6263221796023117,9,1993,28.809879111961003,24.910017659108487,-3.8998614528525137,30,-0.12633181424756756,0.14720745900263665,0.273539273250202,0.2735392732502042,0.3253453479111303
1993-10-01,28.705009935541927,25.209868374511327,-3.4951415610306,10,1993,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.215402877887783,0.2741802708000449,0.48958314868782793,0.48958314868782793,0.2543222747277792
1993-11-01,29.073164067733323,25.18874105372284,-3.8844230140104834,11,1993,28.9739795748146,25.013209584956392,-3.960769989858201,30,0.09918449291872378,0.17553146876644732,0.07634697584771777,0.07634697584772354,0.1251308297093108
1993-12-01,29.030034351345442,25.19581703334497,-3.834217318000473,12,1993,28.778553990862857,25.16765573708327,-3.61089825377959,30,0.25148036048258504,0.028161296261700386,-0.22331906422088288,-0.22331906422088466,0.007462986910818703
1994-01-01,28.496634928166063,25.736874990567934,-2.7597599375981297,1,1994,28.528958647172125,25.645348183104172,-2.883610464067951,29,-0.03232371900606168,0.09152680746376163,0.12385052646982153,0.12385052646982331,-0.07450779595165657
1994-02-01,28.3502783519696,26.208040823312075,-2.1422375286575246,2,1994,28.397628123556167,26.362734150725736,-2.0348939728304347,29,-0.04734977158656761,-0.1546933274136606,-0.10734355582708988,-0.10734355582709298,-0.18529645888346752
1994-03-01,28.639438133727857,26.636224075639625,-2.0032140580882327,3,1994,28.505902064828412,26.97654277974315,-1.5293592850852682,29,0.13353606889944558,-0.34031870410352383,-0.4738547730029645,-0.4738547730029694,-0.3390681266809842
1994-04-01,28.75197067926332,26.697845242368086,-2.0541254368952337,4,1994,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.01556247842884062,-0.5364139579017788,-0.5208514794729386,-0.5208514794729382,-0.430157606915858
1994-05-01,29.165636934008376,26.633214525007485,-2.5324224090008904,5,1994,29.001680842735148,26.88192228246395,-2.119758560271202,29,0.16395609127322786,-0.24870775745646512,-0.41266384872968853,-0.412663848729693,-0.4447548878336021
1994-06-01,29.138186105121747,26.164465802569545,-2.973720302552202,6,1994,28.95491155394823,26.292777195469522,-2.6621343584787094,29,0.18327455117351832,-0.1283113928999775,-0.3115859440734927,-0.3115859440734958,-0.47398198326376756
1994-07-01,29.077150510410974,25.154171197562118,-3.922979312848856,7,1994,28.791823880710215,25.584080783303573,-3.207743097406643,29,0.2853266297007586,-0.42990958574145566,-0.7152362154422129,-0.7152362154422143,-0.49479254564650826
1994-08-01,29.00224485238614,24.78675773167872,-4.215487120707422,8,1994,28.7117226587842,25.033123888959377,-3.6785987698248257,29,0.29052219360194087,-0.24636615728065792,-0.5368883508825966,-0.5368883508825988,-0.3804843330392553
1994-09-01,28.803985113746332,24.785644708502527,-4.018340405243805,9,1994,28.809879111961003,24.910017659108487,-3.8998614528525137,30,-0.005893998214670404,-0.12437295060595943,-0.11847895239129125,-0.11847895239128903,-0.09002792136247079
1994-10-01,29.120909602211736,25.530657747126636,-3.5902518550851,10,1994,28.92041281342971,24.935688103711282,-3.984724709718428,30,0.2004967887820257,0.5949696434153537,0.39447285463332804,0.39447285463332804,0.24329520264245563
1994-11-01,29.284973079457817,25.86026654700515,-3.4247065324526673,11,1994,28.9739795748146,25.013209584956392,-3.960769989858201,30,0.31099350464321773,0.8470569620487574,0.5360634574055338,0.5360634574055396,0.46146974332024515
1994-12-01,29.072197660126527,26.08708525536296,-2.9851124047635658,12,1994,28.778553990862857,25.16765573708327,-3.61089825377959,30,0.2936436692636697,0.9194295182796921,0.6257858490160242,0.6257858490160224,0.48613635701389396
1995-01-01,28.664197832041015,26.231673299637105,-2.43252453240391,1,1995,28.528958647172125,25.645348183104172,-2.883610464067951,29,0.1352391848688903,0.5863251165329331,0.451085931664041,0.45108593166404276,0.3015487562819559
1995-02-01,28.80494360631389,26.744621499744035,-2.0603221065698563,2,1995,28.397628123556167,26.362734150725736,-2.0348939728304347,29,0.4073154827577241,0.38188734901829946,-0.025428133739421543,-0.025428133739424652,-0.038966662149532386
1995-03-01,28.904148855928973,26.85189431633567,-2.052254539593303,3,1995,28.505902064828412,26.97654277974315,-1.5293592850852682,29,0.3982467911005614,-0.12464846340747826,-0.5228952545080348,-0.5228952545080396,-0.4227535394362539
1995-04-01,29.073581304676715,26.764062055933675,-2.3095192487430403,4,1995,28.76753315769216,27.234259200269864,-1.533273957422295,29,0.30604814698455485,-0.47019714433618987,-0.7762452913207452,-0.7762452913207447,-0.7072013137001548
1995-05-01,29.30157907118848,26.15429339923083,-3.1472856719576505,5,1995,29.001680842735148,26.88192228246395,-2.119758560271202,29,0.29989822845333336,-0.7276288832331197,-1.0275271116864486,-1.027527111686453,-0.79062671919738
1995-06-01,29.16996123839279,25.803087513118076,-3.366873725274715,6,1995,28.95491155394823,26.292777195469522,-2.6621343584787094,29,0.21504968444456196,-0.4896896823514467,-0.7047393667960056,-0.7047393667960087,-0.730348835640196
1995-07-01,28.96130513304964,25.341999080878516,-3.6193060521711224,7,1995,28.791823880710215,25.584080783303573,-3.207743097406643,29,0.16948125233942335,-0.24208170242505744,-0.41156295476447946,-0.4115629547644808,-0.676203401500863
1995-08-01,28.878005981321284,24.347694141671656,-4.530311839649627,8,1995,28.7117226587842,25.033123888959377,-3.6785987698248257,29,0.16628332253708322,-0.6854297472877207,-0.8517130698248017,-0.8517130698248039,-0.6973648765277881
1995-09-01,28.820068863802494,24.148902833546412,-4.671166030256082,9,1995,28.809879111961003,24.910017659108487,-3.8998614528525137,30,0.010189751841490846,-0.7611148255620748,-0.7713045774035678,-0.7713045774035656,-0.7391988398754699
1995-10-01,28.85751109663572,24.164602111183186,-4.692908985452533,10,1995,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.06290171679399137,-0.7710859925280964,-0.708184275734105,-0.708184275734105,-0.7431166319047559
1995-11-01,28.871351009791596,24.216668242483227,-4.654682767308369,11,1995,28.9739795748146,25.013209584956392,-3.960769989858201,30,-0.10262856502300366,-0.7965413424731658,-0.6939127774501679,-0.6939127774501621,-0.7358608634368972
1995-12-01,28.713176210343644,24.26498061102941,-4.448195599314232,12,1995,28.778553990862857,25.16765573708327,-3.61089825377959,30,-0.0653777805192135,-0.9026751260538575,-0.8372973455346422,-0.837297345534644,-0.7110616124337557
1996-01-01,28.466077110900635,24.9355368366004,-3.530540274300236,1,1996,28.528958647172125,25.645348183104172,-2.883610464067951,29,-0.06288153627149029,-0.7098113465037734,-0.6469298102322849,-0.6469298102322831,-0.6093724849623718
1996-02-01,28.24309330966504,25.755361408549568,-2.4877319011154704,2,1996,28.397628123556167,26.362734150725736,-2.0348939728304347,29,-0.15453481389112866,-0.6073727421761674,-0.45283792828503566,-0.45283792828503877,-0.4882586367282348
1996-03-01,28.309374471705024,26.619583206909635,-1.6897912647953888,3,1996,28.505902064828412,26.97654277974315,-1.5293592850852682,29,-0.1965275931233883,-0.35695957283351376,-0.16043197971012058,-0.16043197971012546,-0.47035522702460747
1996-04-01,28.67158668280781,26.3499435131487,-2.3216431696591115,4,1996,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.09594647488435015,-0.8843156871211661,-0.7883692122368164,-0.788369212236816,-0.5502415457221655
1996-05-01,28.87641037436686,26.12466824043869,-2.7517421339281682,5,1996,29.001680842735148,26.88192228246395,-2.119758560271202,29,-0.1252704683682886,-0.7572540420252594,-0.6319835736569663,-0.6319835736569708,-0.6210005835649085
1996-06-01,28.930951904737057,25.649480434925923,-3.281471469811134,6,1996,28.95491155394823,26.292777195469522,-2.6621343584787094,29,-0.023959649211171552,-0.6432967605435991,-0.6193371113324244,-0.6193371113324275,-0.6216630665546887
1996-07-01,28.774456590344343,25.026191735204506,-3.748264855139837,7,1996,28.791823880710215,25.584080783303573,-3.207743097406643,29,-0.017367290365871924,-0.5578890480990673,-0.540521757733194,-0.5405217577331953,-0.6166951519826073
1996-08-01,28.864606823438887,24.50928490669479,-4.355321916744096,8,1996,28.7117226587842,25.033123888959377,-3.6785987698248257,29,0.15288416465468657,-0.5238389822645857,-0.67672314691927,-0.6767231469192723,-0.648591748232271
1996-09-01,28.934927767186714,24.316975869887738,-4.617951897298976,9,1996,28.809879111961003,24.910017659108487,-3.8998614528525137,30,0.1250486552257115,-0.5930417892207487,-0.7180904444464624,-0.7180904444464602,-0.6624344263897023
1996-10-01,29.010881367108347,24.34512198415114,-4.665759382957205,10,1996,28.92041281342971,24.935688103711282,-3.984724709718428,30,0.09046855367863671,-0.5905661195601404,-0.6810346732387771,-0.6810346732387771,-0.6752454980620484
1996-11-01,28.882807319928858,24.458981209387414,-4.4238261105414445,11,1996,28.9739795748146,25.013209584956392,-3.960769989858201,30,-0.09117225488574121,-0.5542283755689787,-0.4630561206832433,-0.46305612068323754,-0.7620839208270697
1996-12-01,28.938742891228035,24.16920019596736,-4.769542695260675,12,1996,28.778553990862857,25.16765573708327,-3.61089825377959,30,0.16018890036517774,-0.9984555411159093,-1.1586444414810853,-1.158644441481087,-0.8885166371280959
1997-01-01,28.624272873199068,24.685007630545304,-3.9392652426537644,1,1997,28.528958647172125,25.645348183104172,-2.883610464067951,29,0.09531422602694306,-0.9603405525588684,-1.0556547785858132,-1.0556547785858115,-0.8966706948795584
1997-02-01,28.586034096849506,25.760685615452207,-2.825348481397299,2,1997,28.397628123556167,26.362734150725736,-2.0348939728304347,29,0.18840597329333875,-0.6020485352735285,-0.7904545085668642,-0.7904545085668673,-0.7075299730097938
1997-03-01,28.524202245860625,26.767766707391,-1.7564355384696242,3,1997,28.505902064828412,26.97654277974315,-1.5293592850852682,29,0.018300181032213203,-0.20877607235214768,-0.227076253384356,-0.22707625338436088,-0.3979507413168736
1997-04-01,29.085906085859296,27.230928023978525,-1.8549780618807716,4,1997,28.76753315769216,27.234259200269864,-1.533273957422295,29,0.31837292816713614,-0.0033311762913399434,-0.3217041044584765,-0.3217041044584761,0.022757330839308046
1997-05-01,29.214647132534278,27.619915307659852,-1.594731824874426,5,1997,29.001680842735148,26.88192228246395,-2.119758560271202,29,0.21296628979913024,0.7379930251959017,0.5250267353967759,0.5250267353967715,0.5970478478074286
1997-06-01,29.015631784161698,27.810004876118196,-1.2056269080435023,6,1997,28.95491155394823,26.292777195469522,-2.6621343584787094,29,0.060720230213469506,1.5172276806486735,1.4565074504352071,1.456507450435204,1.2601416504598966
1997-07-01,28.95480792308681,27.634198273236372,-1.3206096498504394,7,1997,28.791823880710215,25.584080783303573,-3.207743097406643,29,0.16298404237659625,2.0501174899327985,1.8871334475562036,1.8871334475562023,1.834435116666754
1997-08-01,28.782026757639862,27.484321547192504,-1.2977052104473579,8,1997,28.7117226587842,25.033123888959377,-3.6785987698248257,29,0.07030409885566158,2.451197658233127,2.380893559377468,2.3808935593774656,2.2256035803396275
1997-09-01,28.934674664061564,27.462271056150485,-1.4724036079110796,9,1997,28.809879111961003,24.910017659108487,-3.8998614528525137,30,0.12479555210056148,2.552253397041998,2.427457844941434,2.4274578449414363,2.492584987404177
1997-10-01,28.91095914759421,27.709621836513318,-1.2013373110808914,10,1997,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.009453665835501113,2.7739337328020355,2.7833873986375366,2.7833873986375366,2.6687321017814236
1997-11-01,29.290636824308685,28.15107898193365,-1.1395578423750337,11,1997,28.9739795748146,25.013209584956392,-3.960769989858201,30,0.31665724949408514,3.1378693969772584,2.8212121474831675,2.8212121474831733,2.7495332990379793
1997-12-01,29.124565123243116,28.27799895963919,-0.8465661636039243,12,1997,28.778553990862857,25.16765573708327,-3.61089825377959,30,0.3460111323802586,3.1103432225559224,2.7643320901756656,2.764332090175664,2.6853627044107315
1998-01-01,28.63890537850089,28.39422960157498,-0.24467577692590936,1,1998,28.528958647172125,25.645348183104172,-2.883610464067951,29,0.10994673132876542,2.748881418470809,2.638934687142042,2.6389346871420436,2.4543987554887767
1998-02-01,28.581009632051668,28.549311848934185,-0.03169778311748317,2,1998,28.397628123556167,26.362734150725736,-2.0348939728304347,29,0.1833815084955006,2.186577698208449,2.0031961897129515,2.0031961897129484,2.141448419420833
1998-03-01,28.579266891155903,28.82315693621877,0.24389004506286582,3,1998,28.505902064828412,26.97654277974315,-1.5293592850852682,29,0.07336482632749153,1.8466141564756207,1.773249330148134,1.7732493301481291,1.8546450643725914
1998-04-01,28.61852546296746,28.768963637697166,0.1504381747297039,4,1998,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.14900769472469833,1.5347044374273011,1.683712132151999,1.6837121321519994,1.556459892149116
1998-05-01,28.969925858065487,28.31325109693595,-0.6566747611295369,5,1998,29.001680842735148,26.88192228246395,-2.119758560271202,29,-0.03175498466966076,1.4313288144719998,1.463083799141665,1.4630837991416605,1.10671486263685
1998-06-01,28.842416404454422,26.41075664557476,-2.431659758879661,6,1998,28.95491155394823,26.292777195469522,-2.6621343584787094,29,-0.11249514949380668,0.11797945010523847,0.23047459959904826,0.23047459959904515,0.5396297421760374
1998-07-01,28.72081402283687,25.425504555104492,-3.295309467732377,7,1998,28.791823880710215,25.584080783303573,-3.207743097406643,29,-0.0710098578733458,-0.15857622819908102,-0.08756637032573389,-0.08756637032573522,0.04438759039308284
1998-08-01,28.572935211918864,24.6377305312105,-3.935204680708363,8,1998,28.7117226587842,25.033123888959377,-3.6785987698248257,29,-0.1387874468653365,-0.3953933577488762,-0.25660591088353746,-0.2566059108835397,-0.23175173592410284
1998-09-01,28.701886893704284,24.300252141583503,-4.401634752120781,9,1998,28.809879111961003,24.910017659108487,-3.8998614528525137,30,-0.10799221825671879,-0.6097655175249841,-0.5017732992682675,-0.5017732992682653,-0.3013029750962997
1998-10-01,28.385421516148707,24.18364402805815,-4.201777488090556,10,1998,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.5349912972810031,-0.7520440756531315,-0.21705277837212833,-0.21705277837212833,-0.2749266325540115
1998-11-01,28.415393317396152,24.354623261548156,-4.060770055847996,11,1998,28.9739795748146,25.013209584956392,-3.960769989858201,30,-0.5585862574184475,-0.6585863234082368,-0.10000006598979505,-0.10000006598978928,-0.2566434218932109
1998-12-01,28.119787092573247,24.139906368291758,-3.9798807242814895,12,1998,28.778553990862857,25.16765573708327,-3.61089825377959,30,-0.6587668982896098,-1.0277493687915111,-0.3689824705018996,-0.36898247050190136,-0.27856891559381386
1999-01-01,27.806002109819033,24.502549892882083,-3.3034522169369502,1,1999,28.528958647172125,25.645348183104172,-2.883610464067951,29,-0.7229565373530917,-1.142798290222089,-0.41984175286899905,-0.4198417528689973,-0.23246881486918242
1999-02-01,27.7578349342164,25.63262209121631,-2.1252128430000923,2,1999,28.397628123556167,26.362734150725736,-2.0348939728304347,29,-0.6397931893397661,-0.7301120595094268,-0.09031887016965756,-0.09031887016966067,-0.08206677085438807
1999-03-01,27.885563773766116,26.72384980973112,-1.1617139640349947,3,1999,28.505902064828412,26.97654277974315,-1.5293592850852682,29,-0.6203382910622963,-0.25269297001202773,0.3676453210502735,0.3676453210502686,0.04334945150153358
1999-04-01,28.072082211571782,26.440854250533537,-1.6312279610382454,4,1999,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.6954509461203777,-0.7934049497363276,-0.0979540036159503,-0.09795400361594986,0.039105730447028406
1999-05-01,28.43612248450205,26.35063643227398,-2.0854860522280703,5,1999,29.001680842735148,26.88192228246395,-2.119758560271202,29,-0.5655583582330976,-0.5312858501899704,0.034272508043131644,0.0342725080431272,-0.06277987358113624
1999-06-01,28.52475940918888,25.608275213427756,-2.916484195761125,6,1999,28.95491155394823,26.292777195469522,-2.6621343584787094,29,-0.43015214475934727,-0.6845019820417662,-0.2543498372824158,-0.2543498372824189,-0.17192696447290484
1999-07-01,28.264771146820554,24.855845735912574,-3.4089254109079796,7,1999,28.791823880710215,25.584080783303573,-3.207743097406643,29,-0.5270527338896613,-0.7282350473909993,-0.20118231350133664,-0.20118231350133797,-0.29402545789597795
1999-08-01,28.2822242209337,24.156584646554244,-4.125639574379456,8,1999,28.7117226587842,25.033123888959377,-3.6785987698248257,29,-0.42949843785050135,-0.8765392424051335,-0.4470408045546299,-0.44704080455463213,-0.45098706094203805
1999-09-01,28.42403979217484,23.87050151604394,-4.553538276130897,9,1999,28.809879111961003,24.910017659108487,-3.8998614528525137,30,-0.3858393197861645,-1.0395161430645459,-0.6536768232783836,-0.6536768232783814,-0.6264459942881786
1999-10-01,28.580719956739223,23.791240981556435,-4.789478975182789,10,1999,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.3396928566904869,-1.1444471221548476,-0.8047542654643607,-0.8047542654643607,-0.7821395752416722
1999-11-01,28.50955113444766,23.602704029803157,-4.906847104644502,11,1999,28.9739795748146,25.013209584956392,-3.960769989858201,30,-0.464428440366941,-1.410505555153236,-0.9460771147863007,-0.946077114786295,-0.8926707243623103
1999-12-01,28.280686242189574,23.749432766116044,-4.53125347607353,12,1999,28.778553990862857,25.16765573708327,-3.61089825377959,30,-0.49786774867328276,-1.418222970967225,-0.9203552222939404,-0.9203552222939422,-0.9191273768240937
2000-01-01,28.07025070506283,24.087905294345642,-3.982345410717187,1,2000,28.528958647172125,25.645348183104172,-2.883610464067951,29,-0.4587079421092959,-1.5574428887585299,-1.0987349466492358,-1.098734946649234,-0.7680878047948312
2000-02-01,27.852197464829274,25.408386309056446,-2.4438111557728277,2,2000,28.397628123556167,26.362734150725736,-2.0348939728304347,29,-0.5454306587268931,-0.9543478416692892,-0.408917182942393,-0.4089171829423961,-0.41151314604507805
2000-03-01,27.783897321901065,26.366318496370067,-1.417578825530999,3,2000,28.505902064828412,26.97654277974315,-1.5293592850852682,29,-0.7220047429273464,-0.610224283373082,0.1117804595542693,0.11178045955426441,0.002843806125713666
2000-04-01,28.15384748590408,27.19930319128926,-0.9545442946148199,4,2000,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.6136856717880796,-0.034956008980604025,0.5787296628074752,0.5787296628074756,0.20638689696916496
2000-05-01,28.375615668706864,26.432158450781138,-1.943457217925726,5,2000,29.001680842735148,26.88192228246395,-2.119758560271202,29,-0.6260651740282839,-0.4497638316828123,0.176301342345476,0.17630134234547157,0.10006377647204978
2000-06-01,28.73021853473521,25.774480065899738,-2.9557384688354738,6,2000,28.95491155394823,26.292777195469522,-2.6621343584787094,29,-0.2246930192130172,-0.5182971295697847,-0.29360411035676437,-0.2936041103567675,-0.1545638596841158
2000-07-01,28.612227404054416,24.932887138024064,-3.6793402660303514,7,2000,28.791823880710215,25.584080783303573,-3.207743097406643,29,-0.17959647665579936,-0.6511936452795091,-0.4715971686237084,-0.4715971686237097,-0.3518892385722212
2000-08-01,28.56174885909624,24.509958030516305,-4.051790828579936,8,2000,28.7117226587842,25.033123888959377,-3.6785987698248257,29,-0.14997379968795954,-0.5231658584430718,-0.3731920587551101,-0.3731920587551123,-0.4203561536888398
2000-09-01,28.891819257340842,24.479762781106654,-4.412056476234188,9,2000,28.809879111961003,24.910017659108487,-3.8998614528525137,30,0.08194014537983918,-0.4302548780018327,-0.5121950233816741,-0.5121950233816719,-0.43978396568831085
2000-10-01,28.73533575339263,24.444086120801476,-4.291249632591153,10,2000,28.92041281342971,24.935688103711282,-3.984724709718428,30,-0.1850770600370808,-0.49160198290980617,-0.30652492287272537,-0.30652492287272537,-0.4589454203272777
2000-11-01,28.88754829442539,24.20889892334137,-4.6786493710840205,11,2000,28.9739795748146,25.013209584956392,-3.960769989858201,30,-0.08643128038920977,-0.8043106616150233,-0.7178793812258193,-0.7178793812258135,-0.4282061485150542
2000-12-01,28.311530266701663,24.482801933063232,-3.8287283336384306,12,2000,28.778553990862857,25.16765573708327,-3.61089825377959,30,-0.4670237241611943,-0.6848538040200367,-0.21783007985884062,-0.2178300798588424,-0.31893401741567756
2001-01-01,28.26374431265194,25.198437622882988,-3.0653066897689527,1,2001,28.528958647172125,25.645348183104172,-2.883610464067951,29,-0.2652143345201843,-0.44691056022118403,-0.18169622570100152,-0.18169622570099975,-0.13863279143234164
2001-02-01,28.054846183883743,26.06931606515373,-1.985530118730015,2,2001,28.397628123556167,26.362734150725736,-2.0348939728304347,29,-0.3427819396724239,-0.2934180855720072,0.04936385410041977,0.04936385410041666,0.027787087359656557
2001-03-01,28.35626951943676,27.11337969846848,-1.24288982096828,3,2001,28.505902064828412,26.97654277974315,-1.5293592850852682,29,-0.1496325453916505,0.13683691872533288,0.28646946411698826,0.2864694641169834,0.0944483329690861
2001-04-01,28.682132404992036,27.18835844409482,-1.4937739608972151,4,2001,28.76753315769216,27.234259200269864,-1.533273957422295,29,-0.08540075270012437,-0.045900756175043966,0.03949999652507996,0.039499996525080405,0.0479118628459293
2001-05-01,28.944342857934036,26.727191110648416,-2.2171517472856195,5,2001,29.001680842735148,26.88192228246395,-2.119758560271202,29,-0.057337984801112185,-0.1547311718155342,-0.09739318701441757,-0.09739318701442201,-0.08886372862602135
2001-06-01,29.039617315113503,26.177832639277494,-2.8617846758360095,6,2001,28.95491155394823,26.292777195469522,-2.6621343584787094,29,0.0847057611652744,-0.11494455619202881,-0.1996503173573001,-0.1996503173573032,-0.2417738003631541
2001-07-01,29.06841933829612,25.377865743814564,-3.690553594481557,7,2001,28.791823880710215,25.584080783303573,-3.207743097406643,29,0.27659545758590554,-0.20621503948900965,-0.48281049707491386,-0.4828104970749152,-0.3935119660874556
2001-08-01,28.840087071801214,24.759915022790654,-4.08017204901056,8,2001,28.7117226587842,25.033123888959377,-3.6785987698248257,29,0.12836441301701385,-0.27320886616872286,-0.4015732791857345,-0.4015732791857367,-0.5537579889479216
2001-09-01,29.23155085775194,24.441851776793136,-4.789699080958805,9,2001,28.809879111961003,24.910017659108487,-3.8998614528525137,30,0.42167174579093825,-0.4681658823153505,-0.889837628106291,-0.8898376281062887,-0.6938557343438421
2001-10-01,29.243013753973077,24.537080986523442,-4.705932767449635,10,2001,28.92041281342971,24.935688103711282,-3.984724709718428,30,0.3226009405433672,-0.39860711718784003,-0.7212080577312072,-0.7212080577312072,-0.7708450617566075
2001-11-01,29.25237935889045,24.375845577157047,-4.876533781733404,11,2001,28.9739795748146,25.013209584956392,-3.960769989858201,30,0.27839978407585164,-0.637364007799345,-0.9157637918752024,-0.9157637918751966,-0.7673437167518856
2001-12-01,28.82699956984705,24.669170345043213,-4.157829224803837,12,2001,28.778553990862857,25.16765573708327,-3.61089825377959,30,0.048445578984193105,-0.49848539204005604,-0.5469309710242474,-0.5469309710242491,-0.7293072807377062
